id,name,name_urdu,city,province,type,category,campuses,chartered_by,established_year,website,image_url,google_map_url,distance_education,phone,email,ranking,fee_range_max,has_hec_scholarship,has_usaid_scholarship,financial_aid_office,scholarship_details,programs,scholarship_programs
uni_88,Islamia University Bahawalpur,Islamia University Bahawalpur,Bahawal Pur,Punjab,Public,General,Bahawal Pur; Rahim Yar Khan,Government of Punjab,1975,http://www.iub.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/IUB.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d13906.878434787475!2d71.75597372460972!3d29.37849806233783!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x393b91d66391f8c5%3A0x425a9be19e3acf84!2sIslamia+University+of+Bahawalpur+Baghdad-ul-Jadeed+Campus%2C+Bahawalpur%2C+Pakistan!5e0!3m2!1sen!2s!4v1468919804654,False,+92-62-9250231,info@islamiauniversitybahawalpur.edu.pk,,81000,False,False,"Abbasia Campus, Bahawalpur. +92-62-9250231",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_89,Isra University,Isra University,Hyderabad,Sindh,Private,General,Hyderabad; Islamabad; Karachi,Government of Sindh,1997,http://www.isra.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3603.109219229374!2d68.3792493145349!3d25.434611828270008!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x394c7727f34fad87%3A0x9d79f5a67bf65aee!2sIsra+University!5e0!3m2!1sen!2s!4v1468990062810,False,+92-22-2030188022,info@israuniversity.edu.pk,,350000,False,False,"Halla Road, P.O. Box No.313, Hyderabad. +92-22-2030188022, +92-22-3203 0181-4 Islamabad Campus:School of Engineering & AppliedSciences Plot No. 176, Sohni Road, I-10/3,Islamabad, Pakistan. +92-51-8439901-10 +92-51-8358360-61",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_90,Jinnah Sindh Medical University,Jinnah Sindh Medical University,Karachi,Sindh,Public,General,Karachi,Government of Pakistan,2013,http://www.jsmu.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3620.375272307824!2d67.04333951452324!3d24.851029451756865!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33dd546e80561%3A0x9fac68702d86bd41!2sJinnah+Sindh+Medical+University!5e0!3m2!1sen!2s!4v1468990505052,False,+92-21-99204776,info@jinnahsindhmedicaluniversity.edu.pk,,105000,False,False,"Rafique H.J Shaheed Road, Karachi. +92-21-99204776, +92-21- 35223812-16",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_91,Jinnah University for Women,Jinnah University for Women,Karachi,Sindh,Private,General,Karachi,Government of Sindh,1998,http://www.juw.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.2035510472606!2d67.02770151452481!3d24.925134748801906!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33f91751192b9%3A0x7d44a810d3040989!2sJinnah+University+For+Women!5e0!3m2!1sen!2s!4v1468990715463,False,+92-21-36611245,info@jinnahuniversityforwomen.edu.pk,,350000,False,False,"Jinnah University for Women, 5-C, Nazimabad, Karachi 74600. +92-21-36611245, +92-21-36619902",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_92,Karachi Institute of Economics & Technology,Karachi Institute of Economics & Technology,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2001,http://www.pafkiet.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3618.094549692311!2d67.03803781452474!3d24.92884874865367!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33f9b59133921%3A0xc443b311fafafc9a!2sPAF-KIET+North+Nazimbad+Campus!5e0!3m2!1sen!2s!4v1468990999743,False,+92-21-35091114-7,info@karachiinstituteofeconomicstechnology.edu.pk,,350000,False,False,"PAF Base, Korangi Creek, Karachi-75190. +92-21-35091114-7",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_93,"Karachi Institute of Technology and Entrepreneurship (KITE), Karachi","Karachi Institute of Technology and Entrepreneurship (KITE), Karachi",Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2016,http://kite.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Sindh/KITE.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3621.5755760113816!2d67.11951251447654!3d24.809982753390134!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33b0dbd4eb289%3A0xf2d1e84fc1d9e949!2sKarachi%20Institute%20of%20Technology%20and%20Entrepreneurship%20(KITE)!5e0!3m2!1sen!2s!4v1615443397634!5m2!1sen!2s,False,92-21-35092200,info@kite.edu.pk,,350000,False,False,"Plot 3 & 3-A, Sector 47, Korangi Creek Road Karachi-75190, Pakistan Tel # 92-21-35092200, +92-21-35092201 Email: info@kite.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_94,Karachi School of Business and Leadership,Karachi School of Business and Leadership,Karachi,Sindh,Private,General,Mian Campus,Government of Sindh,2013,http://www.ksbl.edu.pk,https://www.hec.gov.pk/english/universities/PublishingImages/KSBL%20logo.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3619.2534312285543!2d67.06791421452395!3d24.889335650230453!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33ddfd5bc0fa3%3A0xc3b3075fe325288b!2sKarachi+School+for+Business+%26+Leadership!5e0!3m2!1sen!2s!4v1468991282475,False,+92-21- 34855382,info@karachischoolofbusinessandleadership.edu.pk,,350000,False,False,"National Stadium Road Opp. Liaquat National Hospital, Karachi – 74800. +92-21- 34855382  +92-21-721021, +92-21-38771999",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_95,Karakurum International University,Karakurum International University,Gilgit,Gilgit Baltistan,Public,General,Mian Campus; Diamir; Ghizer,Government of Pakistan,2002,http://www.kiu.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/KIU%20Logo.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3231.0719024126142!2d74.36388971479427!3d35.92074002440748!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38e64829f88d75a7%3A0x88b009cfe8e5e216!2sKarakoram+International+University!5e0!3m2!1sen!2s!4v1468951014171,False,+92-5811-960440,info@karakuruminternationaluniversity.edu.pk,,93000,False,False,"University Road Gilgit, Gilgit Baltistan. +92-5811-960440",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_96,KASB Institute of Technology,KASB Institute of Technology,Karachi,Sindh,Private,General,Karachi,Government of Sindh,2001,http://www.kasbit.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3620.153713225662!2d67.05418401452343!3d24.85859915145538!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x3eb33e836e83f301%3A0x79df9cc8091a14c0!2sKASBIT+-+SMCHS+Campus!5e0!3m2!1sen!2s!4v1468991532130,False,+92-21-343 14970-3,info@kasbinstituteoftechnology.edu.pk,,350000,False,False,"84-B, SMCHS Karachi-74400. +92-21-343 14970-3",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_97,"Khawaja Freed University of Engineering & Information Technology, Rahim Yar Khan","Khawaja Freed University of Engineering & Information Technology, Rahim Yar Khan",Rahim Yar Khan,Punjab,Public,Engineering & Technology,Mian Campus,Government of Punjab,2014,http://www.kfueit.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Khawaja%20Fareed%20University%20RYK.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3510.036367987927!2d70.37206651459844!3d28.387969501859395!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39375efadd8e3573%3A0xf516a4b3e4cb06b8!2sAuditorium+Hall%2CKhawaja+Fareed+University+of+Engineering+%26+Information+Technology+(KFUEIT)!5e0!3m2!1sen!2s!4v1468930680083,False,+92-68-9239121,info@khawajafreeduniversityofengineeringinformationtechnologyrahimyarkhan.edu.pk,,45000,False,False,"Abu Dhabi Road, Rahim Yar Khan. Tel # +92-68-9239121, +92-68-9239122",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_98,Khushal Khan Khattak University,Khushal Khan Khattak University,Karak,Khyber Pakhtunkhwa,Public,General,Karak,Government of Khyber Pakhtunkhwa,2012,http://www.kkkuk.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3341.38840408705!2d71.11353906471608!3d33.12515922346053!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d87ea3e2d2d557%3A0x726a06bc0b2aea5a!2sKhushal+Khan+Khattak+University%2C+Academic+Block.%2C+Tehsill+Rd%2C+Karak%2C+Pakistan!5e0!3m2!1sen!2s!4v1468655468969,False,+92-927-291018,info@khushalkhankhattakuniversity.edu.pk,,57000,False,False,"Opposite Tableghi markaz, Karak. +92-927-291018",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_99,Khyber Medical University,Khyber Medical University,Peshawar,Khyber Pakhtunkhwa,Public,General,Mian Campus; Peshawar,Government of Khyber Pakhtunkhwa,2007,http://www.kmu.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3308.1264474713903!2d71.43632881473948!3d33.989285728493606!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d910f0f41d5495%3A0x86b6234c2ac0005b!2sKhyber+Medical+University+Institute+Main+Campus!5e0!3m2!1sen!2s!4v1468656456344,False,+92-91- 9217695,info@khybermedicaluniversity.edu.pk,,69000,False,False,PDA building Block-4 Phase-5 Hayatabad Peshawar +92-91- 9217695,Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_100,Khyber Pakhtunkhwa Agricultural University,Khyber Pakhtunkhwa Agricultural University,Peshawar,Khyber Pakhtunkhwa,Public,General,Mian Campus; Peshawar,Government of Khyber Pakhtunkhwa,1981,http://www.aup.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3306.9366343644638!2d71.46633601474042!3d34.019837426885466!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d916cdc967f91d%3A0xeceac377bd7cfbc1!2sKhyber+Pakhtunkhwa+Agricultural+University!5e0!3m2!1sen!2s!4v1468657105191,False,+92-91-9216518091,info@khyberpakhtunkhwaagriculturaluniversity.edu.pk,,81000,False,False,"University Campus, Peshawar +92-91-9216518091, +92--9216572-9",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_101,King Edward Medical University,King Edward Medical University,Lahore,Punjab,Public,General,Lahore,Government of Punjab,2005,http://www.kemu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3399.325727415751!2d74.31165331467531!3d31.57011445184382!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39191b5826f16dc3%3A0xd517b8ba9d8dcd98!2sKing+Edward+Medical+University!5e0!3m2!1sen!2s!4v1468931001438,False,+92-42-99211151,info@kingedwardmedicaluniversity.edu.pk,,93000,False,False,"Nelagumbad near New Anarkali, Lahore. +92-42-99211151, +92-42-37354005",Scholarship availability and coverage must be verified with the university financial aid office.,"MBBS,BDS,Pharm-D,Nursing,Biotechnology,Public Health,Doctor of Physical Therapy",
uni_102,Kinnaird College for Women,Kinnaird College for Women,Lahore,Punjab,Public,General,Lahore,Government of Punjab,2002,http://www.kinnaird.edu.pk/,https://www.hec.gov.pk/Style%20Library/HEC/images/_MG_2858.jpg,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3400.520357273392!2d74.33840001467445!3d31.53733105346098!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391904ebcc18c7bf%3A0x1c311b2dddb7ab8f!2sKinnaird+College+For+Women+University!5e0!3m2!1sen!2s!4v1468931411703,False,+92-42-99203781-4,info@kinnairdcollegeforwomen.edu.pk,,340000,False,False,"93-Jail Road, Lahore. +92-42-99203781-4",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_103,Kohat University of Science and Technology,Kohat University of Science and Technology,Kohat,Khyber Pakhtunkhwa,Public,General,Mian Campus; Kohat,Government of Khyber Pakhtunkhwa,2001,http://www.kust.edu.pk,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3326.157596916694!2d71.44370301472682!3d33.523287952867086!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38d8ec241a467237%3A0xf7409abf0918f110!2sKohat+University+of+Science+%26+Technology!5e0!3m2!1sen!2s!4v1468696336911,False,+92-922-554578,info@kohatuniversityofscienceandtechnology.edu.pk,,45000,False,False,"Bannu Rd, Kohat 26000, Khyber Pakhtunkhwa. +92-922-554578, +92-922-52914776",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
uni_104,"Kohsar University, Murree","Kohsar University, Murree",Rawalpindi,Punjab,Public,General,Mian Campus,Government of Punjab,2020,https://www.kum.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/Kohsar%20University%20Logo.jfif,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3311.0035334510444!2d73.40305921469545!3d33.915308632382356!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x38dfd7af70ae0c9f%3A0xc01b8b5597e7bf89!2sKohsar%20University%20Murree!5e0!3m2!1sen!2s!4v1615645128912!5m2!1sen!2s,False,+92-51- 9269170,info@kohsaruniversitymurree.edu.pk,,57000,False,False,"Near Kashmir Point, Murree, Rawalpindi, Punjab Pakistan Tel # +92-51- 9269170",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_105,Lahore College for Women University,Lahore College for Women University,Lahore,Punjab,Public,General,Lahore,Government of Punjab,2002,http://www.lcwu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3400.242473463942!2d74.32503151467469!3d31.544959553084727!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391904bb826e8067%3A0xffe46e244880e4a9!2sLahore+College+for+Women+University!5e0!3m2!1sen!2s!4v1468951323445,False,+92-42-99203088,info@lahorecollegeforwomenuniversity.edu.pk,,69000,False,False,"Jail Road, Lahore. +92-42-99203088",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_106,Lahore Garrison University,Lahore Garrison University,Lahore,Punjab,Private,General,Lahore,Government of Punjab,2014,http://lgu.edu.pk/,https://images.unsplash.com/photo-1562774053-701939374585?auto=format&fit=crop&w=600&q=80,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3403.1944969790407!2d74.44066491467265!3d31.463835457080663!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x391908dd6138ade3%3A0xa6cc469044e1fbc1!2sLahore+Garrison+University!5e0!3m2!1sen!2s!4v1468951636753,False,+92-42-37181821-22,info@lahoregarrisonuniversity.edu.pk,,350000,False,False,"Main CampusSector C, DHA Phase-VI, Lahore. +92-42-37181821-22",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Business Administration,Electrical Engineering,Data Science,Economics,Law,Psychology",
uni_107,"Lahore Institute of Science & Technology, Lahore","Lahore Institute of Science & Technology, Lahore",Lahore,Punjab,Private,General,Mian Campus,Government of Punjab,2022,http://www.list.edu.pk/,https://www.hec.gov.pk/english/universities/PublishingImages/LIST%20Lahore.png,https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d3402.3122331733607!2d74.42958121463008!3d31.488100455886453!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x39190f9bdca567d5%3A0x356d5811931772e6!2sLahore%20Institute%20of%20Science%20and%20Technology!5e0!3m2!1sen!2s!4v1652848067959!5m2!1sen!2s,False,+92-383-546-00,academics.head@list.edu.pk,,350000,False,False,"7-Madina Park, Bedian Road, Lahore Cantt Punjab-Pakistan. Tel # +92-383-546-00,1 +92-3-111-444-547 Email: academics.head@list.edu.pk",Scholarship availability and coverage must be verified with the university financial aid office.,"Computer Science,Software Engineering,Electrical Engineering,Civil Engineering,Mechanical Engineering,Mechatronics,Artificial Intelligence",
